LearnerID,InitialEnglishLevel,DailyStudyTime,StudyFrequency,VocabularyMastery,GrammarMastery,ListeningComprehension,OralExpression,ReadingAbility,WritingAbility,Memorization,Understanding,Application,Analysis,Evaluation,Creation,LearningPathCategory
L0872,Elementary,1.5,6,49.90817646614861,52.0759182197462,58.619142707305265,57.13607217568034,65.14247599980887,39.38643262476053,2,2,2,2,2,2,Elementary_Path
L0873,Intermediate,0.5,5,54.8224255277778,66.78252847548002,57.02561882929901,59.335654155359784,36.415358577925346,51.07241047583191,2,3,2,2,3,2,Elementary_Path
L0874,Elementary,1.9,3,52.17802339748726,49.081359127783564,65.74529790229931,54.756644532569766,62.78873764700375,29.98163075370162,2,2,3,2,2,2,Elementary_Path
L0875,Beginner,1.9,7,44.75588435928582,21.24365911213638,47.252697220150466,30.032187673308247,40.55396911783334,35.39864207491586,2,1,1,1,1,1,Beginner_Path
L0876,Beginner,1.5,3,22.53104308654445,30.26354542348809,51.06762150206407,33.41601636787206,44.35048371640444,42.834681062089174,1,1,2,2,1,2,Beginner_Path
L0877,Intermediate,2.3,6,54.61239162653904,84.43048335268621,79.10692320420895,61.493635534823795,51.71596778251749,48.86636399376764,2,4,3,2,3,3,Elementary_Path
L0878,Intermediate,1.3,4,57.45053029596411,62.244910603817274,61.90289188193427,61.42099481557381,52.44875601551482,46.926199437158886,2,3,3,2,2,2,Elementary_Path
L0879,Beginner,1.9,3,42.56170605694278,58.69287300811497,39.255132945837246,43.076118229432474,44.888458898129876,50.159451462942336,2,2,2,2,2,2,Beginner_Path
L0880,Beginner,0.8,5,51.93311005927126,48.95434082199185,53.71702585598813,49.003928922787296,63.8459780033147,20.73516843378835,2,2,2,2,2,2,Beginner_Path
L0881,Beginner,1.5,3,32.28259185403218,37.41802071555749,50.095135639296856,23.75028828184588,50.03313312814902,14.321816235226986,1,1,1,1,1,1,Beginner_Path
L0882,Intermediate,1.4,5,55.02038153182158,58.01407069781118,63.12669690178699,48.255474523897036,72.6552292141854,43.470980563526176,2,2,2,2,2,2,Elementary_Path
L0883,Beginner,1.7,7,34.8746588935345,34.63419960123154,58.91457966955942,40.29572641074253,38.0799872973858,19.595672828757035,1,1,2,1,1,1,Beginner_Path
L0884,Beginner,1.2,3,31.984724098954587,17.621953841535007,42.87755690160069,30.756363681965393,33.99795775414372,38.86226064104582,1,0,1,1,1,1,Beginner_Path
L0885,Intermediate,1.4,5,56.528135048877374,55.180472524682244,65.32773637555782,91.77768241289363,52.19195048421007,51.39295499550426,2,2,3,2,2,3,Elementary_Path
L0886,Beginner,2.1,3,47.708022199879714,47.10674552542197,45.21222650834258,43.15719619170136,35.11726275303312,32.8031295497616,2,2,2,1,2,1,Beginner_Path
L0887,Intermediate,1.2,7,49.461645046356544,49.00360005178796,55.65406105101529,57.216691510698425,39.472175668294746,66.52934176974773,2,2,2,2,2,2,Elementary_Path
L0888,Beginner,0.5,3,44.27814395152903,39.1195299906181,45.77585389486391,32.84530726916141,32.750806571083984,28.086651388372236,2,1,1,1,2,1,Beginner_Path
L0889,Beginner,2.7,2,22.980977699816645,43.51591045893197,58.96760177398491,33.198377168069555,34.396468439401566,42.750894117456404,1,2,2,1,1,2,Beginner_Path
L0890,Beginner,2.5,5,34.38662003557794,25.903195606875244,49.44968315376176,38.30140661315178,38.24641825605159,50.11322799203203,1,1,2,2,1,2,Beginner_Path
L0891,Intermediate,0.6,7,56.70510699782014,50.48697135656335,65.31063426398931,59.11981932621258,61.31750109747292,50.443375019863396,2,2,3,2,2,2,Elementary_Path
L0892,Upper-Intermediate,2.0,5,91.74859672914064,59.820885095228405,78.38232718834331,68.43300855306487,78.6245086862561,77.37022855556313,4,2,3,3,3,3,Intermediate_Path
L0893,Upper-Intermediate,1.1,5,72.25197695247311,61.77834393310593,83.30867028406351,70.26847753480098,74.8507462755704,67.5818208747102,3,3,3,3,3,3,Intermediate_Path
L0894,Elementary,1.7,1,27.987565265490815,32.12394716346939,62.49766628489185,61.44284575234596,44.18556913657243,54.240981288407895,1,1,3,2,1,2,Beginner_Path
L0895,Intermediate,1.7,7,40.011110931387506,45.995515386219736,71.09238830889753,71.84504962651035,40.36641356734479,39.28510812423727,2,2,3,1,2,2,Elementary_Path
L0896,Beginner,1.3,3,40.34029586346681,49.19455680797839,41.68135138178021,40.52033979934877,34.24691391598206,18.544877548746538,2,2,2,1,2,1,Beginner_Path
L0897,Elementary,1.0,5,56.13770855789909,35.845229709097076,58.247815941101145,34.58740272763262,40.27549362312995,41.08732285092459,2,1,2,2,2,2,Beginner_Path
L0898,Upper-Intermediate,1.0,6,78.75455857627253,71.2645921906069,84.79939741148279,78.38503156639044,79.66066748278604,61.110751909402296,3,3,4,3,3,3,Intermediate_Path
L0899,Beginner,0.9,1,41.675701058009906,29.97131246329044,34.92805012473022,53.54282441611026,49.092873966936935,29.832908905701146,2,1,2,1,1,2,Beginner_Path
L0900,Beginner,0.9,2,51.62259597505667,46.78865937036939,46.68230541183694,51.697811019623785,49.385710670599394,32.8047341755286,2,2,2,2,2,2,Beginner_Path
L0901,Beginner,1.5,5,34.60408779262868,48.111622966036165,23.38696113697638,45.344258528096674,47.569527361278205,42.20013531836252,1,2,1,2,2,1,Beginner_Path
L0902,Beginner,1.0,5,48.94910556026825,43.64069982138947,49.82533709821185,52.22422955285822,38.664742645475116,30.92339421434065,2,2,2,1,2,2,Beginner_Path
L0903,Beginner,2.0,1,23.679851149735825,38.061345531027555,51.603430545626814,38.53384272479022,34.78044434524104,26.761386893769135,1,1,2,1,1,1,Beginner_Path
L0904,Intermediate,2.5,3,50.95052167061934,52.68940463159102,72.4754612578646,64.28102969833705,52.52897246332934,51.48486623241101,2,2,3,2,2,3,Elementary_Path
L0905,Elementary,1.1,6,31.929586050681838,33.081252958087504,51.049531478304324,41.192244336748196,34.9250108339825,37.30854720193382,1,1,2,1,1,2,Beginner_Path
L0906,Upper-Intermediate,1.7,2,72.25154699330207,89.43528881122197,83.09046835024034,75.92265456155712,84.91853700507858,60.65994497937285,3,4,3,3,4,3,Intermediate_Path
L0907,Upper-Intermediate,1.8,5,74.53738782733657,62.40326982247446,94.23953845541166,86.29534243970525,73.25288962070026,53.86983186423031,3,3,4,3,3,3,Intermediate_Path
L0908,Elementary,1.8,3,51.1410149222652,51.636463470328415,69.13769648291259,42.10576588513109,37.53659706379126,45.69478116221079,2,2,2,2,2,2,Beginner_Path
L0909,Elementary,1.6,7,50.61883352887135,55.59565572623397,54.70827300773439,39.38556570535714,41.73508624289765,39.312942934029465,2,2,2,2,2,2,Beginner_Path
L0910,Elementary,2.0,6,40.72446669188272,39.4471950309467,56.3931963072956,48.97488939023697,41.33026543567448,54.662787392346715,2,1,2,2,2,2,Beginner_Path
L0911,Intermediate,1.8,7,58.097591555867844,65.38012527315962,76.10911144734433,55.73337796276,60.43024485015127,40.526039079410594,2,3,3,2,3,2,Elementary_Path
L0912,Elementary,0.6,6,35.02553331394252,52.642132033388556,39.99197984737825,54.491477210704204,60.674678510706855,39.579164449521215,1,2,2,2,2,2,Beginner_Path
L0913,Intermediate,2.1,2,73.6322897513225,72.27963835381766,61.769242573229754,53.467404740529574,56.52010450404417,73.1290722065875,3,3,2,3,3,3,Intermediate_Path
L0914,Elementary,2.1,4,46.96373927101999,40.30653533573289,68.35570455536757,65.18439615602713,27.474664852163507,35.6039048290215,2,2,3,1,2,2,Beginner_Path
L0915,Intermediate,1.0,6,55.11113880956309,42.14135982720285,74.75200541684767,45.10323902038944,58.1081966484108,52.63466747903876,2,2,2,2,2,2,Elementary_Path
L0916,Elementary,1.5,4,65.88940328444083,39.94510244555489,58.69263777649905,60.53734786219734,48.438060999028046,32.841560171746316,3,1,2,2,2,2,Elementary_Path
L0917,Elementary,2.0,7,37.57753466450771,47.088535425343316,39.94167594669379,40.35150771691897,47.75079769064478,31.51572487219019,1,2,2,1,2,1,Beginner_Path
L0918,Upper-Intermediate,1.4,6,63.74412885968031,70.58212727085056,79.50089766958838,55.04017265415977,68.72538833524298,85.47310983087678,3,3,3,3,3,3,Intermediate_Path
L0919,Intermediate,2.3,2,49.037796751314346,51.065621037254495,59.10084603750067,60.37875156348868,62.174390807258426,56.71039492637147,2,2,2,2,2,2,Elementary_Path
L0920,Beginner,3.2,1,39.32128618300518,15.90802541022757,48.31038902817213,35.45392013986117,40.661411151490015,36.336788382376234,1,0,2,1,1,2,Beginner_Path
L0921,Upper-Intermediate,0.9,2,79.31631629637597,74.70482996129107,71.9065331520512,61.903906320969696,74.75169685873352,53.036837648837775,3,3,3,3,3,3,Intermediate_Path
L0922,Elementary,0.5,2,57.39675468117834,64.723444790822,44.74276605025393,31.18623108284736,54.12641361442966,48.58741388108303,2,3,1,2,3,2,Elementary_Path
L0923,Upper-Intermediate,1.7,1,100.0,74.64251238123003,59.351347223163586,72.91639212728543,70.70167176852146,81.57421945993826,5,3,3,3,4,3,Intermediate_Path
L0924,Intermediate,2.0,1,37.50567545799236,61.09135519053514,77.21804684976702,67.75836891623818,55.134143302993465,66.4947706082853,1,3,3,3,2,3,Elementary_Path
L0925,Elementary,1.3,3,56.08735589124417,50.72445306155102,51.00229488556943,53.84953493086444,63.801232895854,51.68333229606161,2,2,2,2,2,2,Elementary_Path
L0926,Beginner,2.5,6,34.42869427427769,38.970466698824,46.57145783702534,38.567066488392655,45.59355409715436,23.70514422404596,1,1,2,1,1,1,Beginner_Path
L0927,Elementary,0.6,7,44.135848511112265,54.31665966868095,54.97761883525819,52.78847573217735,58.269460609427995,48.13123417192992,2,2,2,2,2,2,Elementary_Path
L0928,Elementary,2.0,3,43.80227871746122,48.95373681185666,44.32566067039501,47.72785867622143,62.26104585334068,51.67584960476608,2,2,2,2,2,2,Beginner_Path
L0929,Intermediate,1.1,1,50.91230329192027,51.87322830346724,52.409350885518066,43.70275756969629,65.259441806248,37.055564149110985,2,2,2,2,2,2,Elementary_Path
L0930,Elementary,2.7,4,66.84524834603451,37.04011089991246,44.94684874002765,33.79106014776556,59.28388679136171,33.787204085182154,3,1,1,2,2,2,Beginner_Path
L0931,Beginner,2.9,7,48.422973270139025,32.510263447193246,37.76831561170607,35.96831471015321,24.206548379297395,43.881573217434415,2,1,1,1,2,1,Beginner_Path
L0932,Upper-Intermediate,1.0,4,75.23195978557375,73.14129496450666,83.66606247013804,71.39346713633925,77.04153871996027,78.76045776671928,3,3,3,3,3,3,Intermediate_Path
L0933,Advanced,1.1,2,100.0,81.83917038877027,87.04282336479389,96.50982678506765,88.17281538185672,69.51416966378608,5,4,4,3,4,4,UpperIntermediate_Path
L0934,Elementary,2.1,5,34.874710347011245,48.1433868313143,72.46490631594622,55.57304223774747,66.7768409089981,52.95021459269172,1,2,3,2,2,3,Elementary_Path
L0935,Beginner,1.2,2,26.692948686690738,39.39150133700417,55.27151035893151,44.05133015758949,49.276455318033,35.95303399153618,1,1,2,2,1,2,Beginner_Path
L0936,Elementary,1.5,2,28.220322678053122,53.33179431270182,63.08359549665708,45.19717286922819,43.6955480920682,52.81008954607152,1,2,2,2,2,2,Beginner_Path
L0937,Beginner,1.5,5,33.00585459876712,47.82794968838981,43.8034109752685,24.193478298898604,43.72794158529206,28.654786765660585,1,2,1,1,2,1,Beginner_Path
L0938,Upper-Intermediate,0.5,6,76.61698526704753,70.78007418478857,95.14280735720484,77.12071137066025,76.6768133344924,76.45183496480902,3,3,4,3,3,4,Intermediate_Path
L0939,Beginner,1.5,1,41.02858577932334,21.922234348523393,42.81994368878876,43.25169313262168,44.54331433152229,43.43828774485625,2,1,2,2,1,2,Beginner_Path
L0940,Intermediate,1.0,4,61.49341911059881,51.548959031808096,64.68738585845755,34.11468537522314,49.81157530625348,51.486650645442886,3,2,2,2,2,2,Elementary_Path
L0941,Elementary,1.2,2,35.88943168933918,45.44062567406599,56.69974539749269,39.65661813417337,53.600164652382254,45.17752546173286,1,2,2,2,2,2,Beginner_Path
L0942,Intermediate,2.5,5,68.03154742614022,36.6423124382291,72.01823040543344,51.08945622606104,57.71848650711766,48.514783704953466,3,1,3,2,2,2,Elementary_Path
L0943,Intermediate,0.6,3,62.39627518238998,68.88664520102482,71.36908079002986,59.18350201123436,62.824497640556004,71.5163894868588,3,3,3,3,3,3,Intermediate_Path
L0944,Upper-Intermediate,2.1,2,82.33054281465999,71.42377912510466,75.24874721555396,64.96639567234305,67.7561483487783,68.79728060674233,4,3,3,3,3,3,Intermediate_Path
L0945,Beginner,1.3,4,21.07237822409948,38.81352834580285,39.670062805740464,37.618654311753595,34.149368286034004,25.77975674822818,1,1,1,1,1,1,Beginner_Path
L0946,Beginner,1.3,1,43.1149085879779,48.65526462526266,51.39902957152084,35.89465059647008,51.738420203667026,27.841740861252497,2,2,2,1,2,2,Beginner_Path
L0947,Beginner,2.1,2,28.12234760082473,28.69857169857653,52.152365838912324,36.40850528462272,29.48452441659839,36.26770601142113,1,1,2,1,1,1,Beginner_Path
L0948,Upper-Intermediate,1.7,2,71.02676747448638,75.7404193088403,76.06648875177127,65.83605706299254,65.22245598957952,77.53331171778211,3,3,3,3,3,3,Intermediate_Path
L0949,Upper-Intermediate,1.9,6,80.34364898636383,68.90135876898064,64.12811930321546,66.61014945933323,74.48418742784422,56.64173154849478,4,3,3,3,3,3,Intermediate_Path
L0950,Intermediate,2.2,5,60.91093606255913,53.159131329840804,62.92683903991755,47.19732940219308,52.28109624814046,73.47660002942449,3,2,2,3,2,2,Elementary_Path
L0951,Intermediate,1.3,3,51.48460020220681,47.278076121956204,71.23525798825858,61.80067440573832,51.14971367737201,58.08675294055617,2,2,3,2,2,3,Elementary_Path
L0952,Intermediate,1.1,3,60.06273156184418,71.65603213686528,83.0541684641978,63.71102628591368,61.05075971208295,59.664559729694126,3,3,3,3,3,3,Intermediate_Path
L0953,Beginner,0.7,7,24.68464684756357,31.24499959924429,33.02042037659338,30.293820498746612,24.949341430962953,34.02810456176564,1,1,1,1,1,1,Beginner_Path
L0954,Upper-Intermediate,0.9,1,86.50267395898297,76.99464246895703,75.73428747169426,88.20640096017044,64.92037765086363,70.19258967351125,4,3,4,3,4,3,Intermediate_Path
L0955,Elementary,3.6,7,47.94715980503749,26.249926125280638,51.10596438474624,44.85398552557951,70.54095582923644,43.51716862072597,2,1,2,2,1,2,Beginner_Path
L0956,Elementary,2.4,4,61.18549944255326,56.79988529689787,68.55805339431501,63.30185623796561,54.59475058969009,55.1779596903596,3,2,3,2,2,3,Elementary_Path
L0957,Elementary,0.6,1,44.73468312903957,55.52211155957059,54.65058499541367,41.57872826168396,42.53436647730089,44.9207141254663,2,2,2,2,2,2,Beginner_Path
L0958,Beginner,0.6,2,34.76424011593417,35.97434110297303,35.92673440627735,17.734222234005646,44.18215078266197,42.6705021849271,1,1,1,2,1,1,Beginner_Path
L0959,Beginner,1.8,2,32.35813213362154,32.73057533862075,50.58695282921819,42.021978249123514,45.67330476986629,30.66152476647428,1,1,2,1,1,2,Beginner_Path
L0960,Intermediate,1.9,3,68.76173931693076,59.00000005613566,60.95361479959054,60.48545105118987,69.94414420090239,56.95640528312316,3,2,3,3,3,3,Elementary_Path
L0961,Beginner,1.9,4,32.905688426715244,57.88790660880289,32.75612726642046,38.34393795307583,38.7284397054327,26.96079655760579,1,2,1,1,2,1,Beginner_Path
L0962,Intermediate,1.3,5,66.44595432415177,37.36763301096515,56.072266927238495,51.577675215560106,69.76497702772889,67.16528232549537,3,1,2,3,2,3,Elementary_Path
L0963,Beginner,1.4,4,36.1754760233071,42.82027387574128,62.340419544226194,37.65427774514181,19.615534751178274,26.662527592808843,1,2,2,1,1,1,Beginner_Path
L0964,Elementary,1.7,2,30.240367001083804,35.883826978460974,58.84209221649462,42.88740542130473,39.43691869524247,41.750205557386735,1,1,2,2,1,2,Beginner_Path
L0965,Elementary,1.6,5,44.29685932213534,44.80081603700269,56.07760055452543,44.976504336682495,51.638714017364556,41.85039587545255,2,2,2,2,2,2,Beginner_Path
L0966,Elementary,0.5,4,38.208917856371514,42.52119880921337,52.501062641879535,56.41632255765075,53.296335328077916,41.460486123262314,1,2,2,2,2,2,Beginner_Path
L0967,Intermediate,1.3,4,60.33902723682338,50.716817422022444,67.92148842118799,59.842172295300934,50.88217712331358,62.22495769442937,3,2,3,2,2,3,Elementary_Path
L0968,Elementary,0.9,5,38.09592264325509,44.89534870947271,57.802359460024945,54.09951387331977,52.594199912631595,41.83342235263356,1,2,2,2,2,2,Beginner_Path
L0969,Intermediate,1.6,2,69.25975100714616,43.6582885472221,67.92168828207326,55.6813149337421,53.7615975131274,68.93924530541072,3,2,3,3,2,3,Elementary_Path
L0970,Elementary,3.6,4,49.08924139646973,55.291804361279674,56.14845090277753,44.57982654195225,47.230409057728345,36.81524913869832,2,2,2,2,2,2,Beginner_Path
L0971,Intermediate,1.8,5,58.22404005241261,37.058564888014,73.6879833830555,46.46517469111356,70.24773800665011,56.69377469942707,2,1,3,3,2,3,Elementary_Path
L0972,Upper-Intermediate,1.3,6,81.55892137787583,75.39764512828341,80.23104346000731,69.29963387431803,84.08937496888599,62.242140106874004,4,3,3,3,3,3,Intermediate_Path
L0973,Intermediate,2.1,6,69.63906934075862,51.73464147465429,55.220611644473614,24.78885444410861,50.029396726367374,59.209727825314665,3,2,2,2,3,2,Elementary_Path
L0974,Beginner,1.8,2,39.79901248230348,23.290751061925462,38.87577109099132,32.09778033694365,29.427485379798966,34.8405027302323,1,1,1,1,1,1,Beginner_Path
L0975,Beginner,1.8,5,32.28799700450709,37.02383370598695,25.20981306510288,37.18125822809161,35.88826604446684,33.44937955301521,1,1,1,1,1,1,Beginner_Path
L0976,Elementary,1.9,6,32.260303838878706,29.43048913293522,75.26817116042392,53.63673654270156,49.73253698827075,56.88474966503524,1,1,3,2,1,2,Beginner_Path
L0977,Intermediate,2.9,5,53.1395024296482,55.39713821719635,73.62754591952687,55.313221224750436,53.42101511425259,48.45658128944896,2,2,3,2,2,2,Elementary_Path
L0978,Beginner,0.7,4,33.827877533520386,20.771230921884456,36.69929504870763,41.47673542244999,50.40642442799668,40.86515157618,1,1,1,2,1,2,Beginner_Path
L0979,Elementary,1.8,2,51.070574529922965,49.61272084317831,52.181551506029,26.202113386097544,53.47389841708555,37.31040087325208,2,2,1,2,2,2,Beginner_Path
L0980,Intermediate,0.9,6,56.54853118861973,45.756426663696246,58.631235257935664,57.4316314779305,64.0608510987443,56.12685200160374,2,2,2,3,2,2,Elementary_Path
L0981,Elementary,1.9,7,56.87932972051428,40.49005982970691,70.42547211374117,31.204972070865967,37.334611710550284,33.044246717765546,2,2,2,1,2,2,Beginner_Path
L0982,Intermediate,0.9,4,53.87016728729311,57.93949387943162,50.80122835729071,45.916964843406674,71.6729071738378,48.3748285369326,2,2,2,3,2,2,Elementary_Path
L0983,Beginner,1.2,7,39.42958833147058,27.27457888157764,46.14476058818779,36.12834452136139,11.798311777593092,34.17856954427135,1,1,2,1,1,1,Beginner_Path
L0984,Beginner,1.3,7,51.839874431968894,34.42036000331697,43.914721574351525,50.76263987873554,48.34055451849369,53.14649167323078,2,1,2,2,2,2,Beginner_Path
L0985,Intermediate,2.2,1,63.418252139549665,39.86169498755146,73.26838630709115,61.71206763470059,69.34311737670771,56.008038704597745,3,1,3,3,2,3,Elementary_Path
L0986,Elementary,2.1,1,49.39962458311435,51.30875603596156,53.95990772275305,48.18230997137117,45.675988127220386,61.546683158667065,2,2,2,2,2,2,Elementary_Path
L0987,Intermediate,0.6,2,53.98055558064823,72.6491380555077,47.41791123344565,57.80469610532898,72.72910217247424,57.20323291690918,2,3,2,3,3,2,Elementary_Path
L0988,Elementary,1.5,6,43.66768603285023,72.92208867909962,52.48882165357559,40.86371106795533,49.36902447045654,41.12915755525061,2,3,2,2,2,2,Elementary_Path
L0989,Beginner,1.0,6,31.493867470480524,35.91168146666439,35.278377820566746,32.56016586627317,40.62431703327443,50.393565226006935,1,1,1,2,1,1,Beginner_Path
L0990,Upper-Intermediate,0.6,6,69.58993134217101,77.88204140797187,80.7957954655656,77.27376045470797,78.39528787404217,74.3701762207342,3,3,3,3,3,3,Intermediate_Path
L0991,Intermediate,1.3,5,67.55665838744315,37.19374327092511,79.34177036520326,44.146394815555055,91.86574911811056,48.57278406117286,3,1,3,3,2,3,Elementary_Path
L0992,Intermediate,1.3,4,57.781117287077315,70.02734326305588,47.60574755767722,63.93054050283021,73.44433908083005,59.70571459400298,2,3,2,3,3,3,Elementary_Path
L0993,Elementary,3.2,6,36.502269306187685,52.762285047241065,46.99777264600096,44.11492932881147,57.01131200712918,42.0740525009239,1,2,2,2,2,2,Beginner_Path
L0994,Intermediate,1.8,4,77.68169293059783,50.16066555048767,59.473070462165026,66.25557074869565,50.87195513398805,35.10965803828704,3,2,3,2,3,2,Elementary_Path
L0995,Elementary,0.5,2,53.19965191145163,57.37180800289009,51.18368904586789,57.61093457232083,51.43589825479492,54.359731592656175,2,2,2,2,2,2,Elementary_Path
L0996,Beginner,1.1,7,25.930565994868306,32.455239233546585,52.40125664105244,21.2691598749426,31.868759061536135,45.94934055641929,1,1,1,1,1,1,Beginner_Path
L0997,Upper-Intermediate,2.2,6,70.58151072759176,65.41974816985443,78.26455582438612,67.18419236772782,83.22110847282813,88.37942029992276,3,3,3,4,3,3,Intermediate_Path
L0998,Beginner,3.0,2,41.10886382828418,39.753349254274916,49.15802725720445,29.444723120593764,41.404669757348564,39.22143692195263,2,1,1,2,2,1,Beginner_Path
L0999,Advanced,0.5,6,100.0,74.3664550016968,88.74226956268224,69.87272034926858,78.75478320386105,82.51276575917467,5,3,3,4,4,3,UpperIntermediate_Path
L1000,Elementary,0.5,1,38.91887541741131,55.21624764399948,57.299243454179376,37.674667237905894,50.81124583418503,53.34989427378586,1,2,2,2,2,2,Beginner_Path
L1001,Beginner,2.8,3,49.760407193559466,24.440101880731568,52.77797630877715,62.4125584526534,31.505825302836946,43.498203653189066,2,1,2,1,1,2,Beginner_Path
L1002,Elementary,1.8,2,63.99486426972343,34.49945210176814,47.67700450262912,54.0950989621244,51.51216221337547,61.38281183136422,3,1,2,2,2,2,Elementary_Path
L1003,Upper-Intermediate,0.9,6,68.7134569492543,60.90310211591665,87.81358119806515,92.17287968605754,66.40922683634743,69.55372376933558,3,3,4,3,3,3,Intermediate_Path
L1004,Intermediate,1.9,3,57.22486381139767,62.59500037516122,65.52372768727568,66.29098440018336,60.27487633360813,53.344210274324055,2,3,3,2,2,3,Elementary_Path
L1005,Upper-Intermediate,0.5,2,64.63690752626229,63.83224638480292,90.45460240482252,65.58156838991525,82.50469861935095,62.844555802414725,3,3,3,3,3,3,Intermediate_Path
L1006,Intermediate,1.5,5,57.96538858919695,41.520042156328316,62.985800999230264,54.18228803325957,59.46948008074894,60.37462086725202,2,2,2,2,2,2,Elementary_Path
L1007,Intermediate,1.7,6,59.63410025657069,48.94320000064202,68.812446551621,63.88436180240307,56.09111732827611,39.517383317691646,2,2,3,2,2,2,Elementary_Path
L1008,Upper-Intermediate,2.1,5,81.59649998082371,69.67957629319513,79.5939376832147,77.37506203473036,77.03276221057463,77.76087372862564,4,3,3,3,3,3,Intermediate_Path
L1009,Beginner,0.8,1,50.90183471020447,23.190275163356144,44.037877379594214,32.226579842916664,46.97182620792853,40.8783512186579,2,1,1,2,1,2,Beginner_Path
L1010,Elementary,1.6,6,42.519039353783526,33.48318890965656,57.5893042822569,32.90006829420793,38.9281673011824,50.85070202458372,2,1,2,2,1,2,Beginner_Path
L1011,Beginner,0.9,7,20.326749357740056,56.11296334099585,50.36807469224904,70.87761187388739,42.606561547052024,36.3822523650184,1,2,3,1,1,2,Beginner_Path
L1012,Advanced,1.7,1,89.78755220723758,76.39434596186113,82.50435088075994,86.58850327657194,100.0,100.0,4,3,4,5,4,4,UpperIntermediate_Path
L1013,Upper-Intermediate,0.9,3,77.9353752996864,66.76957631226993,94.33633608817878,69.7426110681738,80.73656963276716,78.71993465426863,3,3,4,3,3,4,Intermediate_Path
L1014,Beginner,1.2,2,42.49417687685042,31.327629992007143,26.403369594502017,39.13334463905302,40.57754146667228,28.929228086243004,2,1,1,1,1,1,Beginner_Path
L1015,Intermediate,0.8,4,56.73326752490956,50.786431922295584,58.15187890261104,55.57271410688971,66.39737506698894,49.10820950302353,2,2,2,2,2,2,Elementary_Path
L1016,Upper-Intermediate,2.0,1,76.24752099663934,76.21346739969103,79.057309292351,74.22728907705483,79.52496456102682,61.203261865853634,3,3,3,3,3,3,Intermediate_Path
L1017,Beginner,2.1,4,55.154448083522475,44.481429504720495,49.12355969085948,50.86947286116419,47.53601109159814,40.51283332775587,2,2,2,2,2,2,Beginner_Path
L1018,Intermediate,1.3,4,63.817341689625096,51.94045568468408,80.76172527741379,56.75451520313576,39.760683890170554,44.998610787600434,3,2,3,2,2,2,Elementary_Path
L1019,Upper-Intermediate,1.5,2,71.26631574996915,57.63521713407651,61.417085117748925,61.37289560672239,59.46543866336735,80.83392143583352,3,2,3,3,3,3,Intermediate_Path
L1020,Beginner,0.5,3,34.99802182904004,47.744402278489034,39.923058716102894,36.38356205521389,50.04829149483237,48.22973308345543,1,2,1,2,2,2,Beginner_Path
L1021,Intermediate,1.3,2,58.301476423222695,54.04658908803317,43.73166512200734,53.35598218590089,44.94720823838559,46.20983731049549,2,2,2,2,2,2,Elementary_Path
L1022,Elementary,1.5,6,66.3673996183064,62.30321814857169,55.31621973910248,62.23898937246851,54.01538635719205,43.144514654071465,3,3,2,2,3,2,Elementary_Path
L1023,Upper-Intermediate,3.3,1,73.16699290473802,47.54414102434837,82.7168358450003,84.7111906473757,71.47950343967709,70.16620981362414,3,2,4,3,3,3,Intermediate_Path
L1024,Advanced,0.7,4,89.80205655479293,86.9540322128332,100.0,89.07525000430799,80.03810754404003,93.83983160469668,4,4,4,4,4,4,UpperIntermediate_Path
L1025,Upper-Intermediate,2.5,2,70.17686429063697,89.18606333876208,81.20634760893454,60.212641451807436,78.49649757147473,86.09343375609876,3,4,3,4,3,3,Intermediate_Path
L1026,Elementary,2.2,2,60.98983357441965,41.46735864561842,65.4402512944238,35.741077365600546,52.0103350371657,28.145076071314225,3,2,2,2,2,2,Beginner_Path
L1027,Upper-Intermediate,1.7,2,94.59837254744676,67.74506576665364,85.83837081539059,73.15123261584553,96.10342652096378,66.81819282473317,4,3,3,4,4,4,UpperIntermediate_Path
L1028,Upper-Intermediate,2.7,1,79.50613049431388,72.95511691590339,75.64751802994832,76.3632296932128,68.7518879546411,67.33983304439653,3,3,3,3,3,3,Intermediate_Path
L1029,Elementary,1.8,3,50.827729037854255,39.41204181115043,40.910392532079605,44.25377180673945,64.40110120069174,30.99330145113452,2,1,2,2,2,2,Beginner_Path
L1030,Upper-Intermediate,1.8,7,75.36782833174234,66.87928067947267,82.75002298291811,68.19830415792765,78.52422914384314,65.14889980695938,3,3,3,3,3,3,Intermediate_Path
L1031,Beginner,1.5,2,16.15693211214254,31.62184905808597,30.078979828546363,32.07200766821353,33.389781184572875,39.27768944350611,0,1,1,1,1,1,Beginner_Path
L1032,Intermediate,2.4,1,67.45150864284817,48.72579265573627,77.95207072669643,57.76606039756054,67.99246457517245,52.213210971604425,3,2,3,3,2,3,Elementary_Path
L1033,Beginner,2.3,4,41.341664159958434,47.288565502005596,43.37937897963176,14.17237647926935,45.65738504453951,19.553788313925864,2,2,1,1,2,1,Beginner_Path
L1034,Beginner,1.1,6,44.28342050660725,39.61078032296435,56.95177411511416,26.9867337123029,40.35843294858049,63.740826980099136,2,1,2,2,2,2,Beginner_Path
L1035,Beginner,0.6,7,32.88537805916295,37.50628232103302,40.197855658676005,31.729491545526493,42.66295356440624,37.661778652041804,1,1,1,2,1,1,Beginner_Path
